week_date,week_number,month_number,month_name,calendar_year,segment,age_band,demographic,platform,region,avg_transaction,transactions,sales
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Shopify,OCEANIA,165.55,762,126151
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Retail,OCEANIA,39.15,169736,6645099
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Retail,USA,58.42,40597,2371526
2020-08-24,34,8,August,2020,C4,Retirees,Couples,Shopify,OCEANIA,140.22,96,13461
2020-08-24,34,8,August,2020,C1,"Young Adults",Couples,Shopify,AFRICA,135.03,293,39564
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Shopify,CANADA,173.71,695,120729
2020-08-24,34,8,August,2020,C1,"Young Adults",Couples,Shopify,AFRICA,163.15,1658,270496
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Shopify,ASIA,152.39,301,45870
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Shopify,CANADA,163.00,84,13692
2020-08-24,34,8,August,2020,C4,Retirees,Couples,Shopify,AFRICA,165.63,62,10269
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Shopify,"SOUTH AMERICA",152.00,5,760
2020-08-24,34,8,August,2020,F3,Retirees,Families,Shopify,CANADA,125.44,27,3387
2020-08-24,34,8,August,2020,F2,"Middle Aged",Families,Shopify,ASIA,192.46,2947,567165
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Retail,ASIA,45.74,244816,11196782
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Shopify,USA,226.83,154,34932
2020-08-24,34,8,August,2020,C4,Retirees,Couples,Shopify,OCEANIA,183.19,687,125849
2020-08-24,34,8,August,2020,C4,Retirees,Couples,Retail,USA,54.35,40986,2227688
2020-08-24,34,8,August,2020,C1,"Young Adults",Couples,Retail,ASIA,22.38,134550,3010765
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Retail,"SOUTH AMERICA",40.19,773,31067
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Shopify,EUROPE,311.47,151,47032
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Retail,"SOUTH AMERICA",29.85,314,9372
2020-08-24,34,8,August,2020,C4,Retirees,Couples,Retail,OCEANIA,48.85,152920,7470104
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Shopify,USA,218.63,1420,310461
2020-08-24,34,8,August,2020,C4,Retirees,Couples,Shopify,EUROPE,313.25,20,6265
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Retail,AFRICA,42.78,113188,4841694
2020-08-24,34,8,August,2020,C4,Retirees,Couples,Retail,ASIA,28.98,53411,1547953
2020-08-24,34,8,August,2020,C1,"Young Adults",Couples,Retail,"SOUTH AMERICA",21.89,2393,52387
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Shopify,USA,153.87,238,36620
2020-08-24,34,8,August,2020,C1,"Young Adults",Couples,Shopify,CANADA,160.92,555,89309
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Retail,EUROPE,53.93,15076,813088
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Shopify,"SOUTH AMERICA",201.87,38,7671
2020-08-24,34,8,August,2020,C1,"Young Adults",Couples,Retail,"SOUTH AMERICA",27.09,3053,82693
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Shopify,AFRICA,150.88,386,58239
2020-08-24,34,8,August,2020,F2,"Middle Aged",Families,Retail,OCEANIA,51.95,348114,18083790
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Retail,CANADA,38.93,6852,266751
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Retail,EUROPE,56.21,6739,378826
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Retail,ASIA,34.20,64558,2208090
2020-08-24,34,8,August,2020,F2,"Middle Aged",Families,Retail,EUROPE,44.90,1652,74178
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Retail,"SOUTH AMERICA",38.01,292,11098
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Shopify,CANADA,190.27,799,152027
2020-08-24,34,8,August,2020,C1,"Young Adults",Couples,Retail,EUROPE,42.09,14862,625492
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Shopify,AFRICA,195.50,338,66080
2020-08-24,34,8,August,2020,C1,"Young Adults",Couples,Retail,OCEANIA,35.72,261672,9346295
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Shopify,"SOUTH AMERICA",125.88,17,2140
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Shopify,CANADA,158.15,55,8698
2020-08-24,34,8,August,2020,F3,Retirees,Families,Retail,CANADA,34.93,19493,680924
2020-08-24,34,8,August,2020,C4,Retirees,Couples,Retail,USA,35.87,18943,679544
2020-08-24,34,8,August,2020,C4,Retirees,Couples,Retail,"SOUTH AMERICA",38.47,279,10733
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Retail,"SOUTH AMERICA",35.68,1202,42883
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Shopify,"SOUTH AMERICA",184.57,7,1292
2020-08-24,34,8,August,2020,F3,Retirees,Families,Shopify,"SOUTH AMERICA",223.22,36,8036
2020-08-24,34,8,August,2020,C4,Retirees,Couples,Shopify,USA,159.39,28,4463
2020-08-24,34,8,August,2020,F2,"Middle Aged",Families,Retail,EUROPE,58.04,14483,840537
2020-08-24,34,8,August,2020,F3,Retirees,Families,Retail,USA,37.46,29273,1096534
2020-08-24,34,8,August,2020,C1,"Young Adults",Couples,Shopify,EUROPE,215.48,96,20686
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Shopify,OCEANIA,178.82,10804,1931973
2020-08-24,34,8,August,2020,F2,"Middle Aged",Families,Retail,USA,56.51,96492,5452817
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Shopify,USA,161.48,128,20669
2020-08-24,34,8,August,2020,C1,"Young Adults",Couples,Retail,USA,42.22,58184,2456263
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Retail,EUROPE,36.44,2918,106346
2020-08-24,34,8,August,2020,F2,"Middle Aged",Families,Shopify,"SOUTH AMERICA",128.20,5,641
2020-08-24,34,8,August,2020,F2,"Middle Aged",Families,Retail,AFRICA,35.54,65760,2337007
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Retail,ASIA,48.42,94451,4573475
2020-08-24,34,8,August,2020,F2,"Middle Aged",Families,Retail,AFRICA,53.13,279576,14854110
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Retail,CANADA,43.64,23267,1015278
2020-08-24,34,8,August,2020,C1,"Young Adults",Couples,Retail,AFRICA,36.66,188391,6906988
2020-08-24,34,8,August,2020,F2,"Middle Aged",Families,Shopify,ASIA,145.31,239,34728
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Retail,ASIA,30.76,121636,3741035
2020-08-24,34,8,August,2020,F3,Retirees,Families,Retail,ASIA,31.28,90129,2819086
2020-08-24,34,8,August,2020,F2,"Middle Aged",Families,Retail,CANADA,52.45,61805,3241876
2020-08-24,34,8,August,2020,F3,Retirees,Families,Retail,EUROPE,41.30,1735,71648
2020-08-24,34,8,August,2020,C4,Retirees,Couples,Shopify,ASIA,181.95,287,52221
2020-08-24,34,8,August,2020,F3,Retirees,Families,Shopify,"SOUTH AMERICA",202.25,4,809
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Shopify,EUROPE,259.29,14,3630
2020-08-24,34,8,August,2020,C1,"Young Adults",Couples,Retail,CANADA,40.25,56667,2280564
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Shopify,OCEANIA,205.81,563,115870
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Shopify,AFRICA,178.89,5776,1033296
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Shopify,AFRICA,192.10,2603,500046
2020-08-24,34,8,August,2020,F3,Retirees,Families,Shopify,EUROPE,260.99,113,29492
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Shopify,CANADA,152.23,93,14157
2020-08-24,34,8,August,2020,F3,Retirees,Families,Retail,"SOUTH AMERICA",48.16,1330,64047
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Shopify,USA,165.78,160,26524
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Retail,OCEANIA,26.35,2433987,64142815
2020-08-24,34,8,August,2020,C1,"Young Adults",Couples,Shopify,ASIA,170.71,1254,214075
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Shopify,AFRICA,173.76,311,54039
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Retail,OCEANIA,50.47,146120,7374481
2020-08-24,34,8,August,2020,C4,Retirees,Couples,Retail,AFRICA,33.10,47161,1561210
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Retail,EUROPE,47.69,9838,469133
2020-08-24,34,8,August,2020,C1,"Young Adults",Couples,Shopify,"SOUTH AMERICA",178.81,67,11980
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Retail,OCEANIA,48.43,343102,16616246
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Shopify,EUROPE,271.96,159,43242
2020-08-24,34,8,August,2020,F2,"Middle Aged",Families,Retail,ASIA,48.20,220882,10645503
2020-08-24,34,8,August,2020,F3,Retirees,Families,Retail,AFRICA,55.82,407927,22769738
2020-08-24,34,8,August,2020,F3,Retirees,Families,Retail,ASIA,50.71,403795,20476242
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Retail,OCEANIA,36.12,42198,1524244
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Shopify,EUROPE,234.50,6,1407
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Retail,CANADA,34.67,15253,528808
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Shopify,AFRICA,170.45,315,53692
2020-08-24,34,8,August,2020,F3,Retirees,Families,Shopify,OCEANIA,173.04,192,33223
2020-08-24,34,8,August,2020,C4,Retirees,Couples,Shopify,AFRICA,193.41,404,78136
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Retail,"SOUTH AMERICA",40.14,405864,16290625
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Retail,USA,36.71,27156,996924
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Shopify,"SOUTH AMERICA",214.28,64,13714
2020-08-24,34,8,August,2020,C1,"Young Adults",Couples,Retail,OCEANIA,23.75,176101,4182786
2020-08-24,34,8,August,2020,C1,"Young Adults",Couples,Shopify,EUROPE,202.57,14,2836
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Shopify,ASIA,180.19,2297,413897
2020-08-24,34,8,August,2020,F3,Retirees,Families,Shopify,USA,175.71,52,9137
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Retail,EUROPE,41.54,3841,159543
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Retail,CANADA,53.91,24088,1298505
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Retail,CANADA,27.73,394587,10941951
2020-08-24,34,8,August,2020,F3,Retirees,Families,Shopify,USA,213.36,974,207813
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Retail,AFRICA,53.03,98813,5239692
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Retail,OCEANIA,29.66,112315,3330717
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Retail,USA,43.54,12337,537132
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Shopify,EUROPE,273.33,12,3280
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Retail,USA,55.91,103120,5765461
2020-08-24,34,8,August,2020,C4,Retirees,Couples,Retail,EUROPE,53.75,4953,266237
2020-08-24,34,8,August,2020,F3,Retirees,Families,Shopify,CANADA,201.65,650,131072
2020-08-24,34,8,August,2020,C1,"Young Adults",Couples,Shopify,CANADA,130.84,80,10467
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Shopify,"SOUTH AMERICA",203.18,124,25194
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Retail,USA,38.23,47022,1797843
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Retail,"SOUTH AMERICA",40.28,952,38345
2020-08-24,34,8,August,2020,C1,"Young Adults",Couples,Retail,ASIA,33.46,188753,6315069
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Retail,EUROPE,43.56,2962,129020
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Retail,AFRICA,31.70,58705,1860988
2020-08-24,34,8,August,2020,F3,Retirees,Families,Shopify,AFRICA,208.64,2331,486331
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Shopify,ASIA,137.22,208,28542
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Shopify,"SOUTH AMERICA",205.63,91,18712
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Retail,OCEANIA,32.99,155586,5133194
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Retail,ASIA,27.99,87964,2462103
2020-08-24,34,8,August,2020,C4,Retirees,Couples,Retail,EUROPE,36.69,1374,50412
2020-08-24,34,8,August,2020,C1,"Young Adults",Couples,Retail,USA,28.56,37271,1064389
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Retail,USA,53.03,13157,697708
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Retail,AFRICA,35.44,111964,3967870
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Retail,ASIA,32.78,31513,1032953
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Shopify,OCEANIA,190.75,4527,863537
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Shopify,USA,193.63,1334,258305
2020-08-24,34,8,August,2020,C1,"Young Adults",Couples,Retail,EUROPE,29.92,4520,135256
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Shopify,CANADA,160.13,106,16974
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Retail,OCEANIA,40.81,45824,1869997
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Shopify,ASIA,166.42,5867,976399
2020-08-24,34,8,August,2020,F2,"Middle Aged",Families,Shopify,EUROPE,219.14,216,47335
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Retail,CANADA,47.83,7536,360482
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Shopify,CANADA,173.97,769,133782
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Shopify,OCEANIA,162.18,536,86927
2020-08-24,34,8,August,2020,F3,Retirees,Families,Shopify,ASIA,153.65,115,17670
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Retail,"SOUTH AMERICA",39.06,987,38556
2020-08-24,34,8,August,2020,C4,Retirees,Couples,Shopify,"SOUTH AMERICA",121.50,4,486
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Retail,ASIA,25.56,1912461,48873892
2020-08-24,34,8,August,2020,F2,"Middle Aged",Families,Retail,OCEANIA,34.42,92755,3192813
2020-08-24,34,8,August,2020,F2,"Middle Aged",Families,Shopify,OCEANIA,155.79,413,64341
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Shopify,USA,159.12,130,20685
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Retail,USA,31.10,527116,16395314
2020-08-24,34,8,August,2020,F3,Retirees,Families,Shopify,ASIA,206.07,1879,387214
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Shopify,OCEANIA,153.41,365,55996
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Shopify,OCEANIA,191.74,4361,836190
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Shopify,EUROPE,242.37,370,89676
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Retail,CANADA,50.46,62514,3154333
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Shopify,CANADA,169.99,1697,288470
2020-08-24,34,8,August,2020,F3,Retirees,Families,Shopify,OCEANIA,208.88,3720,777026
2020-08-24,34,8,August,2020,C1,"Young Adults",Couples,Retail,AFRICA,24.92,99449,2478289
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Shopify,ASIA,187.27,375,70227
2020-08-24,34,8,August,2020,F3,Retirees,Families,Retail,CANADA,55.02,94749,5212768
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Shopify,USA,195.70,1367,267523
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Shopify,ASIA,198.62,2056,408353
2020-08-24,34,8,August,2020,C1,"Young Adults",Couples,Shopify,OCEANIA,140.54,478,67176
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Retail,"SOUTH AMERICA",47.75,1355,64705
2020-08-24,34,8,August,2020,F2,"Middle Aged",Families,Shopify,EUROPE,169.75,4,679
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Shopify,OCEANIA,204.74,4465,914171
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Shopify,AFRICA,156.17,190,29672
2020-08-24,34,8,August,2020,C4,Retirees,Couples,Retail,"SOUTH AMERICA",48.57,363,17632
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Retail,AFRICA,37.81,23414,885333
2020-08-24,34,8,August,2020,C4,Retirees,Couples,Shopify,CANADA,120.36,14,1685
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Shopify,"SOUTH AMERICA",189.92,2035,386494
2020-08-24,34,8,August,2020,F3,Retirees,Families,Retail,OCEANIA,33.69,112414,3787305
2020-08-24,34,8,August,2020,F3,Retirees,Families,Shopify,EUROPE,159.00,2,318
2020-08-24,34,8,August,2020,C4,Retirees,Couples,Retail,ASIA,44.73,110173,4928018
2020-08-24,34,8,August,2020,F3,Retirees,Families,Retail,USA,60.26,143829,8667351
2020-08-24,34,8,August,2020,F3,Retirees,Families,Retail,"SOUTH AMERICA",34.81,325,11312
2020-08-24,34,8,August,2020,F2,"Middle Aged",Families,Shopify,CANADA,166.79,104,17346
2020-08-24,34,8,August,2020,F3,Retirees,Families,Shopify,AFRICA,158.08,120,18969
2020-08-24,34,8,August,2020,C4,Retirees,Couples,Retail,AFRICA,50.70,118980,6032018
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Shopify,USA,180.60,2535,457814
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Shopify,EUROPE,266.94,16,4271
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Retail,CANADA,35.03,29000,1015962
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Retail,USA,49.99,43328,2165779
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Retail,CANADA,38.70,14408,557640
2020-08-24,34,8,August,2020,C2,"Middle Aged",Couples,Shopify,ASIA,136.63,446,60937
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Retail,OCEANIA,34.47,81630,2814143
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Retail,AFRICA,43.17,34476,1488390
2020-08-24,34,8,August,2020,F3,Retirees,Families,Retail,OCEANIA,54.17,556915,30166464
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Retail,ASIA,40.32,35097,1414999
2020-08-24,34,8,August,2020,C3,Retirees,Couples,Shopify,AFRICA,204.22,2677,546690
2020-08-24,34,8,August,2020,F2,"Middle Aged",Families,Retail,ASIA,32.20,70410,2267164
2020-08-24,34,8,August,2020,F1,"Young Adults",Families,Shopify,ASIA,178.56,2149,383717
2020-08-24,34,8,August,2020,F2,"Middle Aged",Families,Shopify,AFRICA,156.02,265,41345
2020-08-24,34,8,August,2020,Unknown,Unknown,Unknown,Retail,AFRICA,38.89,56867,2211329
2020-08-24,34,8,August,2020,F2,"Middle Aged",Families,Shopify,USA,168.60,147,24784
2020-08-17,33,8,August,2020,C2,"Middle Aged",Couples,Retail,AFRICA,30.47,58185,1773019
2020-08-17,33,8,August,2020,Unknown,Unknown,Unknown,Retail,USA,30.91,522222,16139861
2020-08-17,33,8,August,2020,F3,Retirees,Families,Shopify,EUROPE,99.50,2,199
2020-08-17,33,8,August,2020,C3,Retirees,Couples,Retail,AFRICA,34.63,110560,3828901
2020-08-17,33,8,August,2020,C2,"Middle Aged",Couples,Retail,"SOUTH AMERICA",38.41,1057,40596
2020-08-17,33,8,August,2020,C4,Retirees,Couples,Shopify,USA,160.04,25,4001
2020-08-17,33,8,August,2020,C3,Retirees,Couples,Retail,EUROPE,42.13,3943,166106
2020-08-17,33,8,August,2020,Unknown,Unknown,Unknown,Retail,CANADA,27.67,394129,10905332
2020-08-17,33,8,August,2020,F3,Retirees,Families,Retail,ASIA,30.64,86288,2644212
2020-08-17,33,8,August,2020,F3,Retirees,Families,Shopify,EUROPE,256.47,125,32059
2020-08-17,33,8,August,2020,C3,Retirees,Couples,Shopify,ASIA,197.01,2023,398543
2020-08-17,33,8,August,2020,C2,"Middle Aged",Couples,Shopify,OCEANIA,188.21,4440,835663
2020-08-17,33,8,August,2020,F1,"Young Adults",Families,Shopify,USA,185.51,1318,244502
2020-08-17,33,8,August,2020,F3,Retirees,Families,Shopify,AFRICA,203.52,2391,486614
2020-08-17,33,8,August,2020,C4,Retirees,Couples,Shopify,OCEANIA,136.73,100,13673
2020-08-17,33,8,August,2020,C2,"Middle Aged",Couples,Shopify,EUROPE,316.76,160,50681
2020-08-17,33,8,August,2020,F1,"Young Adults",Families,Shopify,OCEANIA,185.20,4324,800804
2020-08-17,33,8,August,2020,F2,"Middle Aged",Families,Shopify,EUROPE,176.50,8,1412
2020-08-17,33,8,August,2020,Unknown,Unknown,Unknown,Shopify,"SOUTH AMERICA",184.64,47,8678
2020-08-17,33,8,August,2020,C4,Retirees,Couples,Retail,"SOUTH AMERICA",38.05,257,9779
2020-08-17,33,8,August,2020,F2,"Middle Aged",Families,Shopify,USA,154.86,146,22610
2020-08-17,33,8,August,2020,F2,"Middle Aged",Families,Retail,CANADA,34.49,17290,596390
2020-08-17,33,8,August,2020,F2,"Middle Aged",Families,Shopify,"SOUTH AMERICA",203.82,38,7745
2020-08-17,33,8,August,2020,F3,Retirees,Families,Retail,OCEANIA,54.66,547839,29942596
2020-08-17,33,8,August,2020,Unknown,Unknown,Unknown,Retail,ASIA,40.29,31425,1266247
2020-08-17,33,8,August,2020,F1,"Young Adults",Families,Retail,AFRICA,52.17,97251,5073372
2020-08-17,33,8,August,2020,C3,Retirees,Couples,Retail,ASIA,45.07,241748,10896424
2020-08-17,33,8,August,2020,C2,"Middle Aged",Couples,Shopify,AFRICA,188.86,2472,466859
2020-08-17,33,8,August,2020,F1,"Young Adults",Families,Retail,ASIA,30.83,29713,916054
2020-08-17,33,8,August,2020,F2,"Middle Aged",Families,Retail,ASIA,30.22,67417,2037182
2020-08-17,33,8,August,2020,F2,"Middle Aged",Families,Shopify,USA,195.47,1913,373940
2020-08-17,33,8,August,2020,F2,"Middle Aged",Families,Shopify,OCEANIA,166.68,393,65504
2020-08-17,33,8,August,2020,F3,Retirees,Families,Retail,AFRICA,56.03,406435,22773234
2020-08-17,33,8,August,2020,C3,Retirees,Couples,Shopify,OCEANIA,202.62,4507,913223
2020-08-17,33,8,August,2020,F2,"Middle Aged",Families,Retail,USA,35.82,27467,983842
2020-08-17,33,8,August,2020,F2,"Middle Aged",Families,Retail,"SOUTH AMERICA",34.86,408,14221
2020-08-17,33,8,August,2020,F1,"Young Adults",Families,Retail,"SOUTH AMERICA",42.16,781,32930
2020-08-17,33,8,August,2020,C4,Retirees,Couples,Shopify,CANADA,172.23,105,18084
2020-08-17,33,8,August,2020,C1,"Young Adults",Couples,Shopify,USA,152.26,141,21468
2020-08-17,33,8,August,2020,C4,Retirees,Couples,Retail,EUROPE,52.97,5022,265997
2020-08-17,33,8,August,2020,C3,Retirees,Couples,Retail,"SOUTH AMERICA",45.96,1315,60436
2020-08-17,33,8,August,2020,Unknown,Unknown,Unknown,Retail,OCEANIA,40.82,41040,1675283
2020-08-17,33,8,August,2020,Unknown,Unknown,Unknown,Shopify,EUROPE,215.71,14,3020
2020-08-17,33,8,August,2020,Unknown,Unknown,Unknown,Retail,"SOUTH AMERICA",33.88,1212,41059
2020-08-17,33,8,August,2020,F1,"Young Adults",Families,Retail,CANADA,52.82,23679,1250772
2020-08-17,33,8,August,2020,Unknown,Unknown,Unknown,Shopify,AFRICA,176.31,5686,1002507
2020-08-17,33,8,August,2020,Unknown,Unknown,Unknown,Retail,ASIA,25.14,1902128,47810123
2020-08-17,33,8,August,2020,F2,"Middle Aged",Families,Retail,AFRICA,34.08,63188,2153208
2020-08-17,33,8,August,2020,F3,Retirees,Families,Retail,EUROPE,60.40,18778,1134144
2020-08-17,33,8,August,2020,F3,Retirees,Families,Retail,ASIA,50.08,396928,19877010
2020-08-17,33,8,August,2020,F1,"Young Adults",Families,Retail,OCEANIA,32.27,39578,1277367
2020-08-17,33,8,August,2020,F3,Retirees,Families,Retail,CANADA,55.82,94458,5273053
